AUO,Auburn,US,AUO,Auburn (Auburn-Opelika),Auburn-Opelika
AUN,Auburn,US,AUN,Auburn,
LEW,Auburn,US,LEW,Auburn,
AKL,Auckland,NZ,AKL,Auckland (International),International
AKL,Auckland,NZ,MHB,Auckland (Mechanics Bay),Mechanics Bay
AGB,Augsburg,DE,AGB,Augsburg (Muehlhausen),Muehlhausen
AGS,Augusta,US,AGS,Augusta (Bush Field),Bush Field
AGS,Augusta,US,DNL,Augusta (Daniel Field),Daniel Field
AUG,Augusta,US,AUG,Augusta,
AUD,Augustus Downs,AU,AUD,Augustus Downs,
AKS,Auki,SB,AKS,Auki (Gwaunaru'u),Gwaunaru'u
AUV,Aumo,PG,AUV,Aumo,
YPJ,Aupaluk,CA,YPJ,Aupaluk,
AUL,Aur Island,MH,AUL,Aur Island,
IXU,Aurangabad,IN,IXU,Aurangabad (Chikkalthana),Chikkalthana
AUR,Aurillac,FR,AUR,Aurillac,
AUZ,Aurora,US,AUZ,Aurora (Municipal),Municipal
AUU,Aurukun Mission,AU,AUU,Aurukun Mission,
AUM,Austin,US,AUM,Austin,
ASQ,Austin,US,ASQ,Austin,
AUS,Austin,US,AUS,Austin (Austin-Bergstrom Intl),Austin-Bergstrom Intl
AUS,Austin,US,MMR,Austin (Camp Maybry AHP),Camp Maybry AHP
AWP,Austral Downs,AU,AWP,Austral Downs,
AVG,Auvergne,AU,AVG,Auvergne,
AUF,Auxerre,FR,AUF,Auxerre (Auxerre Branches),Auxerre Branches
XYP,Avesta Krylbo,SE,XYP,Avesta Krylbo,
AVB,Aviano,IT,AVB,Aviano,
AVN,Avignon,FR,AVN,Avignon (Avignon-Caum),Avignon-Caum
AVO,Avon Park,US,AVO,Avon Park (Municipal),Municipal
AVF,Avoriaz,FR,AVF,Avoriaz,
AVU,Avu Avu,SB,AVU,Avu Avu,
AWB,Awaba,PG,AWB,Awaba,
AWR,Awar,PG,AWR,Awar,
AAJ,Awaradam,SR,AAJ,Awaradam (Cayana Airstrip),Cayana Airstrip
AWH,Awareh,ET,AWH,Awareh,
AWA,Awassa,ET,AWA,Awassa,
AXU,Axum,ET,AXU,Axum,
AYC,Ayacucho,CO,AYC,Ayacucho,
AYP,Ayacucho,PE,AYP,Ayacucho (Yanamilla),Yanamilla
AYA,Ayapel,CO,AYA,Ayapel,
AYW,Ayawasi,ID,AYW,Ayawasi,
AYQ,Ayers Rock,AU,AYQ,Ayers Rock (Connellan),Connellan
AYO,Ayolas,PY,AYO,Ayolas,
AYR,Ayr,AU,AYR,Ayr,
BFJ,Ba,FJ,BFJ,Ba,
BXB,Babo,ID,BXB,Babo,
BBL,Babolsar,IR,BBL,Babolsar,
BCJ,Baca Grande,US,BCJ,Baca Grande,
BCM,Bacau,RO,BCM,Bacau,
BCD,Bacolod,PH,BCD,Bacolod,
BJZ,Badajoz,ES,BJZ,Badajoz (Talaveral La Real),Talaveral La Real
BXD,Bade,ID,BXD,Bade,
BDN,Badin,PK,BDN,Badin (Talhar),Talhar
BDD,Badu Island,AU,BDD,Badu Island,
BFX,Bafoussam,CM,BFX,Bafoussam,
BPE,Bagan,MM,BPE,Bagan,
BNQ,Baganga,PH,BNQ,Baganga,
BQI,Bagani,NA,BQI,Bagani,
BGT,Bagdad,US,BGT,Bagdad,
IXB,Bagdogra,IN,IXB,Bagdogra,
BGX,Bage,BR,BGX,Bage,
BGW,Baghdad,IQ,BGW,Baghdad (Al Muthana),Al Muthana
BGW,Baghdad,IQ,SDA,Baghdad (International),International
BGL,Baglung,NP,BGL,Baglung,
YBG,Bagotville,CA,YBG,Bagotville,
BAG,Baguio,PH,BAG,Baguio (Loakan),Loakan
BJR,Bahar Dar,ET,BJR,Bahar Dar,
WGB,Bahawalnagar,PK,WGB,Bahawalnagar,
BHV,Bahawalpur,PK,BHV,Bahawalpur,
BHL,Bahia Angeles,MX,BHL,Bahia Angeles,
BHI,Bahia Blanca,AR,BHI,Bahia Blanca (Comandante),Comandante
BHF,Bahia Cupica,CO,BHF,Bahia Cupica,
BHA,Bahia De Caraquez,EC,BHA,Bahia De Caraquez,
BFA,Bahia Negra,PY,BFA,Bahia Negra,
BFQ,Bahia Pinas,PA,BFQ,Bahia Pinas,
BSC,Bahia Solano,CO,BSC,Bahia Solano,
BAH,Bahrain,BH,BAH,Bahrain (International),International
IAQ,Bahregan,IR,IAQ,Bahregan,
BAY,Baia Mare,RO,BAY,Baia Mare,
BAP,Baibara,PG,BAP,Baibara,
BIB,Baidoa,SO,BIB,Baidoa,
YBC,Baie Comeau,CA,YBC,Baie Comeau,
YBJ,Baie Johan Beetz,CA,YBJ,Baie Johan Beetz,
VMU,Baimuru,PG,VMU,Baimuru,
BGE,Bainbridge,US,BGE,Bainbridge (Decatur County),Decatur County
BDZ,Baindoung,PG,BDZ,Baindoung,
BSJ,Bairnsdale,AU,BSJ,Bairnsdale,
AEB,Baise,CN,AEB,Baise,
BIT,Baitadi,NP,BIT,Baitadi,
BJW,Bajawa,ID,BJW,Bajawa,
BJH,Bajhang,NP,BJH,Bajhang,
BJN,Bajone,MZ,BJN,Bajone,
BJU,Bajura,NP,BJU,Bajura,
BKM,Bakalalan,MY,BKM,Bakalalan,
BXE,Bakel,SN,BXE,Bakel,
BKE,Baker,US,BKE,Baker,
BAR,Baker Island,US,BAR,Baker Island (Baker AAF),Baker AAF
YBK,Baker Lake,CA,YBK,Baker Lake,
BFL,Bakersfield,US,BFL,Bakersfield (Meadows Field),Meadows Field
BJD,Bakkafjordur,IS,BJD,Bakkafjordur,
BMF,Bakouma,CF,BMF,Bakouma,
BAK,Baku,AZ,GYD,Baku (Heydar Aliyev Intl),Heydar Aliyev Intl
BAK,Baku,AZ,ZXT,Baku (Zabrat),Zabrat
BWO,Balakovo,RU,BWO,Balakovo,
BAS,Balalae,SB,BAS,Balalae,
SOB,Balaton,HU,SOB,Balaton (FlyBalaton),FlyBalaton
BLB,Balboa,PA,BLB,Balboa,
LCN,Balcanoona,AU,LCN,Balcanoona,
BJE,Baleela,SD,BJE,Baleela,
BQA,Baler,PH,BQA,Baler,
BQW,Balgo Hills,AU,BQW,Balgo Hills,
BXH,Balhash,KZ,BXH,Balhash,
BLC,Bali,CM,BLC,Bali,
BAJ,Bali,PG,BAJ,Bali,
BZI,Balikesir,TR,BZI,Balikesir,
MQJ,Balikesir,TR,MQJ,Balikesir (Merkez),Merkez
BPN,Balikpapan,ID,BPN,Balikpapan (Sepingan),Sepingan
OPU,Balimo,PG,OPU,Balimo,
BNK,Ballina,AU,BNK,Ballina (Ballina Byron Gateway),Ballina Byron Gateway
BOL,Bally Kelly,GB,BOL,Bally Kelly,
BBA,Balmaceda,CL,BBA,Balmaceda (Teniente Vidal),Teniente Vidal
BZD,Balranald,AU,BZD,Balranald,
BSS,Balsas,BR,BSS,Balsas,
BWI,Baltimore,US,BWI,Baltimore (Balt/Wash Intl),Balt/Wash Intl
BWI,Baltimore,US,GBO,Baltimore (Baltimore Greenbelt T),Baltimore Greenbelt T
BWI,Baltimore,US,MTN,Baltimore (Glenn L Martin),Glenn L Martin
BMR,Baltrum,DE,BMR,Baltrum,
RGH,Balurghat,IN,RGH,Balurghat,
BXR,Bam,IR,BXR,Bam,
ABM,Bamaga,AU,ABM,Bamaga,
BKO,Bamako,ML,BKO,Bamako,
BBY,Bambari,CF,BBY,Bambari,
BCP,Bambu,PG,BCP,Bambu,
BMQ,Bamburi,KE,BMQ,Bamburi,
BPC,Bamenda,CM,BPC,Bamenda,
BMN,Bamerny,IQ,BMN,Bamerny,
YBF,Bamfield,CA,YBF,Bamfield,
BIN,Bamiyan,AF,BIN,Bamiyan,
BMZ,Bamu,PG,BMZ,Bamu,
OUI,Ban Houei,LA,OUI,Ban Houei,
BAO,Ban Mak Khaen,TH,BAO,Ban Mak Khaen (Udorn),Udorn
NAF,Banaina,ID,NAF,Banaina,
BTJ,Banda Aceh,ID,BTJ,Banda Aceh (Blang Bintang),Blang Bintang
NDA,Bandanaira,ID,NDA,Bandanaira,
BND,Bandar Abbas,IR,BND,Bandar Abbas,
TKG,Bandar Lampung,ID,TKG,Bandar Lampung (Branti),Branti
BDH,Bandar Lengeh,IR,BDH,Bandar Lengeh,
MRX,Bandar Mahshahr,IR,MRX,Bandar Mahshahr (Mahshahr),Mahshahr
BWN,Bandar Seri Begawan,BN,BWN,Bandar Seri Begawan (Brunei International),Brunei International
BDM,Bandirma,TR,BDM,Bandirma,
BDY,Bandon,US,BDY,Bandon (State),State
FDU,Bandundu,CD,FDU,Bandundu,
BDO,Bandung,ID,BDO,Bandung (Husein Sastranegara),Husein Sastranegara
YBA,Banff,CA,YBA,Banff,
BNR,Banfora,BF,BNR,Banfora,
BLR,Bangalore,IN,BLR,Bangalore (Hindustan),Hindustan
BGU,Bangassou,CF,BGU,Bangassou,
BPX,Bangda,CN,BPX,Bangda,
BKK,Bangkok,TH,DMK,Bangkok (Don Mueang Int'l),Don Mueang Int'l
BKK,Bangkok,TH,BKK,Bangkok (Suvarnabhumi Int'l),Suvarnabhumi Int'l
BGR,Bangor,US,BGR,Bangor (International),International
BGF,Bangui,CF,BGF,Bangui,
BYX,Baniyala,AU,BYX,Baniyala,
BNX,Banja Luka,BA,BNX,Banja Luka,
BDJ,Banjarmasin,ID,BDJ,Banjarmasin (Sjamsudin Noor),Sjamsudin Noor
BJL,Banjul,GM,BJL,Banjul (Yundum International),Yundum International
BWU,Bankstown,AU,BWU,Bankstown,
BMV,Banmethuot,VN,BMV,Banmethuot (Phung-Duc),Phung-Duc
BNG,Banning,US,BNG,Banning,
BNP,Bannu,PK,BNP,Bannu,
BYT,Bantry,IE,BYT,Bantry,
BNZ,Banz,PG,BNZ,Banz,
BSD,Baoshan,CN,BSD,Baoshan,
BAV,Baotou,CN,BAV,Baotou,
BPD,Bapi,PG,BPD,Bapi,
BHB,Bar Harbor,US,BHB,Bar Harbor,
YEB,Bar River,CA,YEB,Bar River,
BCA,Baracoa,CU,BCA,Baracoa,
BRX,Barahona,DO,BRX,Barahona,
VEV,Barakoma,SB,VEV,Barakoma,
BMJ,Baramita,GY,BMJ,Baramita,
BNF,Baranof,US,BNF,Baranof (Warm Spring Bay SPB),Warm Spring Bay SPB
BAZ,Barbelos,BR,BAZ,Barbelos,
NAX,Barbers Point,US,NAX,Barbers Point,
BBQ,Barbuda,AG,BBQ,Barbuda,
BCI,Barcaldine,AU,BCI,Barcaldine,
BCN,Barcelona,ES,BCN,Barcelona,
BLA,Barcelona,VE,BLA,Barcelona (Gen J A Anzoategui),Gen J A Anzoategui
BAE,Barcelonnette,FR,BAE,Barcelonnette,
BSY,Bardera,SO,BSY,Bardera,
BRY,Bardstown,US,BRY,Bardstown (Samuels Field),Samuels Field
BDU,Bardufoss,NO,BDU,Bardufoss,
BEK,Bareli,IN,BEK,Bareli,
BRI,Bari,IT,BRI,Bari (Palese),Palese
BNS,Barinas,VE,BNS,Barinas,
BBN,Bario,MY,BBN,Bario,
BZL,Barisal,BD,BZL,Barisal,
BKP,Barkly Downs,AU,BKP,Barkly Downs,
BAX,Barnaul,RU,BAX,Barnaul,
BNL,Barnwell,US,BNL,Barnwell (Barnwell County),Barnwell County
RRI,Barora,SB,RRI,Barora,
BRM,Barquisimeto,VE,BRM,Barquisimeto,
BQQ,Barra,BR,BQQ,Barra,
BRR,Barra,GB,BRR,Barra (North Bay),North Bay
BCL,Barra Colorado,CR,BCL,Barra Colorado,
BDC,Barra Do Corda,BR,BDC,Barra Do Corda,
BPG,Barra Do Garcas,BR,BPG,Barra Do Garcas,
BAC,Barranca De Upia,CO,BAC,Barranca De Upia,
EJA,Barrancabermeja,CO,EJA,Barrancabermeja (Variguies),Variguies
NBB,Barrancominas,CO,NBB,Barrancominas,
BAQ,Barranquilla,CO,BAQ,Barranquilla (E Cortissoz),E Cortissoz
MPV,Barre,US,MPV,Barre,
BRA,Barreiras,BR,BRA,Barreiras,
BRB,Barreirinhas,BR,BRB,Barreirinhas,
BAT,Barretos,BR,BAT,Barretos,
BRW,Barrow,US,PBA,Barrow (Point Barrow),Point Barrow
BRW,Barrow,US,BRW,Barrow (Wiley Post/W.Rogers M),Wiley Post/W.Rogers M
BWB,Barrow Island,AU,BWB,Barrow Island,
BWF,Barrow-In-Furness,GB,BWF,Barrow-In-Furness (Walney Island),Walney Island
BTI,Barter Island,US,BTI,Barter Island,
BBH,Barth,DE,BBH,Barth,
GFO,Bartica,GY,GFO,Bartica,
BVO,Bartlesville,US,BVO,Bartlesville,
BSZ,Bartletts,US,BSZ,Bartletts,
BOW,Bartow,US,BOW,Bartow,
UUN,Baruun-Urt,MN,UUN,Baruun-Urt,
BSU,Basankusu,CD,BSU,Basankusu,
BSO,Basco,PH,BSO,Basco,
EAP,Basel/Mulhouse,CH,MLH,Basel/Mulhouse (EuroAirport French  FR),EuroAirport French  FR
EAP,Basel/Mulhouse,CH,BSL,Basel/Mulhouse (EuroAirport Swiss),EuroAirport Swiss
BAN,Basongo,CD,BAN,Basongo,
BSR,Basra,IQ,BSR,Basra (International),International
BBR,Basse Terre,GP,BBR,Basse Terre (Baillif),Baillif
BSX,Bassein,MM,BSX,Bassein,
BIA,Bastia,FR,BIA,Bastia (Poretta),Poretta
BSG,Bata,GQ,BSG,Bata,
BTH,Batam,ID,BTH,Batam (Hang Nadim),Hang Nadim
BTG,Batangafo,CF,BTG,Batangafo,
BVW,Batavia Downs,AU,BVW,Batavia Downs,
BVX,Batesville,US,BVX,Batesville (Municipal),Municipal
HLB,Batesville,US,HLB,Batesville (Hillenbrand),Hillenbrand
ZBF,Bathurst,CA,ZBF,Bathurst,
BHS,Bathurst,AU,BHS,Bathurst (Raglan),Raglan
BRT,Bathurst Island,AU,BRT,Bathurst Island,
BAL,Batman,TR,BAL,Batman,
BLJ,Batna,DZ,BLJ,Batna,
BXM,Batom,ID,BXM,Batom,
BTR,Baton Rouge,US,EBR,Baton Rouge (Downtown),Downtown
BTR,Baton Rouge,US,BTR,Baton Rouge (Ryan),Ryan
OUR,Batouri,CM,OUR,Batouri,
BJF,Batsfjord,NO,BJF,Batsfjord,
BBM,Battambang,KH,BBM,Battambang,
BTC,Batticaloa,LK,BTC,Batticaloa,
BTL,Battle Creek,US,BTL,Battle Creek (WK Kellogg Regional),WK Kellogg Regional
BAM,Battle Mountain,US,BAM,Battle Mountain (Lander County),Lander County
BTW,Batu Licin,ID,BTW,Batu Licin,
BUS,Batumi,GE,BUS,Batumi,
BPF,Batuna,SB,BPF,Batuna (Batuna Aerodrome),Batuna Aerodrome
BUW,Baubau,ID,BUW,Baubau,
BCH,Baucau,TL,BCH,Baucau (English Madeira),English Madeira
BCU,Bauchi,NG,BCU,Bauchi,
BDE,Baudette,US,BDE,Baudette,
BVL,Baures,BO,BVL,Baures,
BAU,Bauru,BR,BAU,Bauru,
BWJ,Bawan,PG,BWJ,Bawan,
MBS,Bay City,US,MBS,Bay City,
BBC,Bay City,US,BBC,Bay City,
BYM,Bayamo,CU,BYM,Bayamo (C.M. de Cespedes),C.M. de Cespedes
BYN,Bayankhongor,MN,BYN,Bayankhongor,
BYU,Bayreuth,DE,BYU,Bayreuth (Bindlacher-Berg),Bindlacher-Berg
HPY,Baytown,US,HPY,Baytown,
BZB,Bazaruto Island,MZ,BZB,Bazaruto Island,
BEE,Beagle Bay,AU,BEE,Beagle Bay,
WBE,Bealanana,MG,WBE,Bealanana,
BCC,Bear Creek,US,BCC,Bear Creek,
XBE,Bearskin Lake,CA,XBE,Bearskin Lake,
BIE,Beatrice,US,BIE,Beatrice,
YZC,Beatton River,CA,YZC,Beatton River,
BTY,Beatty,US,BTY,Beatty,
BFT,Beaufort,US,BFT,Beaufort (County),County
BPT,Beaumont,US,BMT,Beaumont (Beaumont Muni),Beaumont Muni
BPT,Beaumont,US,BPT,Beaumont (Jefferson County),Jefferson County
WBQ,Beaver,US,WBQ,Beaver,
YXQ,Beaver Creek,CA,YXQ,Beaver Creek,
BFP,Beaver Falls,US,BFP,Beaver Falls,
BVD,Beaver Inlet,US,BVD,Beaver Inlet (Sea Port),Sea Port
CBH,Bechar,DZ,CBH,Bechar (Leger),Leger
BKW,Beckley,US,BKW,Beckley,
NVN,Beckwourth,US,NVN,Beckwourth (Nervino),Nervino
BFR,Bedford,US,BFR,Bedford (Virgil I Grissom Muni),Virgil I Grissom Muni
BDW,Bedford Downs,AU,BDW,Bedford Downs,
BED,Bedford/Hanscom,US,BED,Bedford/Hanscom (Hanscom Field),Hanscom Field
BEU,Bedourie,AU,BEU,Bedourie,
YBW,Bedwell Harbor,CA,YBW,Bedwell Harbor,
EIS,Beef Island,VG,EIS,Beef Island,
BEV,Beer Sheba,IL,BEV,Beer Sheba,
NIR,Beeville,US,NIR,Beeville (Chase Field NAS),Chase Field NAS
WBD,Befandriana,MG,WBD,Befandriana,
BEI,Beica,ET,BEI,Beica,
LAQ,Beida,LY,LAQ,Beida (La Braq),La Braq
BYD,Beidah,YE,BYD,Beidah,
BHY,Beihai,CN,BHY,Beihai,
BHN,Beihan,YE,BHN,Beihan,
BJS,Beijing,CN,PEK,Beijing (Capital),Capital
BJS,Beijing,CN,NAY,Beijing (Nanyuan),Nanyuan
BEW,Beira,MZ,BEW,Beira,
BEY,Beirut,LB,BEY,Beirut (International),International
BJA,Bejaia,DZ,BJA,Bejaia,
OVA,Bekily,MG,OVA,Bekily,
BLG,Belaga,MY,BLG,Belaga,
BXF,Belburn,AU,BXF,Belburn,
BEL,Belem,BR,BEL,Belem (Val De Cans),Val De Cans
BMY,Belep Island,NC,BMY,Belep Island,
BFS,Belfast,GB,BHD,Belfast (City),City
BFS,Belfast,GB,BFS,Belfast (International),International
BOR,Belfort,FR,BOR,Belfort (Fontaine),Fontaine
IXG,Belgaum,IN,IXG,Belgaum (Sambre),Sambre
EGO,Belgorod,RU,EGO,Belgorod,
BEG,Belgrade,RS,BJY,Belgrade (Batajnica),Batajnica
BEG,Belgrade,RS,BEG,Belgrade (Beograd),Beograd
BZE,Belize City,BZ,TZA,Belize City (Municipal),Municipal
BZE,Belize City,BZ,BZE,Belize City (Philip S.W.Goldson Int),Philip S.W.Goldson Int
KBE,Bell Island,US,KBE,Bell Island (Hot Springs SPB),Hot Springs SPB
ZEL,Bella Bella,CA,ZEL,Bella Bella,
QBC,Bella Coola,CA,QBC,Bella Coola,
BUV,Bella Union,UY,BUV,Bella Union,
BYL,Bella Yella,LR,BYL,Bella Yella,
ACB,Bellaire,US,ACB,Bellaire (Antrim County),Antrim County
BEP,Bellary,IN,BEP,Bellary,
BLP,Bellavista,PE,BLP,Bellavista,
BCS,Belle Chasse,US,BCS,Belle Chasse (Southern Seaplane Base),Southern Seaplane Base
PSB,Bellefonte,US,PSB,Bellefonte,
BLV,Belleville,US,BLV,Belleville,
BLI,Bellingham,US,BLI,Bellingham,
BNY,Bellona,SB,BNY,Bellona,
BLX,Belluno,IT,BLX,Belluno,
BLM,Belmar,US,BLM,Belmar (Monmouth County),Monmouth County
BVM,Belmonte,BR,BVM,Belmonte,
BCV,Belmopan,BZ,BCV,Belmopan,
BLY,Belmullet,IE,BLY,Belmullet,
BMD,Belo,MG,BMD,Belo,
BHZ,Belo Horizonte,BR,PLU,Belo Horizonte (Pampulha),Pampulha
BHZ,Belo Horizonte,BR,CNF,Belo Horizonte (Tancredo Neves Intl),Tancredo Neves Intl
BCX,Beloreck,RU,BCX,Beloreck,
EYK,Beloyarsky,RU,EYK,Beloyarsky,
BZY,Beltsy,MD,BZY,Beltsy,
BVU,Beluga,US,BVU,Beluga,
BBP,Bembridge,GB,BBP,Bembridge,
BCG,Bemichi,GY,BCG,Bemichi,
BJI,Bemidji,US,BJI,Bemidji,
BLN,Benalla,AU,BLN,Benalla,
BEB,Benbecula,GB,BEB,Benbecula,
RDM,Bend,US,RDM,Bend,
BXG,Bendigo,AU,BXG,Bendigo,
BFU,Bengbu,CN,BFU,Bengbu,
BEN,Benghazi,LY,BEN,Benghazi (Benina Intl),Benina Intl
BKS,Bengkulu,ID,BKS,Bengkulu (Padangkemiling),Padangkemiling
BUG,Benguela,AO,BUG,Benguela (Gen V Deslandes),Gen V Deslandes
BCW,Benguera Island,MZ,BCW,Benguera Island,
BNC,Beni,CD,BNC,Beni,
BNI,Benin City,NG,BNI,Benin City,
BJK,Benjina,ID,BJK,Benjina,
BTN,Bennettsville,US,BTN,Bennettsville,
BSP,Bensbach,PG,BSP,Bensbach,
BEX,Benson,GB,BEX,Benson (RAF Station),RAF Station
BBB,Benson,US,BBB,Benson (Municipal),Municipal
BGV,Bento Goncalves,BR,BGV,Bento Goncalves,
BEH,Benton Harbor,US,BEH,Benton Harbor (Ross Field),Ross Field
BJT,Bentota River,LK,BJT,Bentota River,
BPU,Beppu,JP,BPU,Beppu,
BEJ,Berau,ID,BEJ,Berau,
BBO,Berbera,SO,BBO,Berbera,
BBT,Berberati,CF,BBT,Berberati,
ERD,Berdyansk,UA,ERD,Berdyansk,
BBV,Bereby,CI,BBV,Bereby,
BEA,Bereina,PG,BEA,Bereina,
YBV,Berens River,CA,YBV,Berens River,
EZV,Berezovo,RU,EZV,Berezovo,
BGO,Bergen,NO,BGO,Bergen (Flesland),Flesland
BZM,Bergen Op Zoom,NL,BZM,Bergen Op Zoom (Woensdrecht),Woensdrecht
EGC,Bergerac,FR,EGC,Bergerac (Roumanieres),Roumanieres
JBK,Berkeley,US,JBK,Berkeley,
BVG,Berlevag,NO,BVG,Berlevag,
BER,Berlin,DE,SXF,Berlin (Schoenefeld),Schoenefeld
BER,Berlin,DE,TXL,Berlin (Tegel),Tegel
BER,Berlin,DE,THF,Berlin (Tempelhof),Tempelhof
BML,Berlin,US,BML,Berlin,
BJO,Bermejo,BO,BJO,Bermejo,
BDA,Bermuda,BM,BDA,Bermuda (L.F Wade International),L.F Wade International
BDA,Bermuda,BM,NWU,Bermuda (NAS),NAS
BRN,Berne,CH,BRN,Berne (Belp),Belp
WBO,Beroroha,MG,WBO,Beroroha,
BTA,Bertoua,CM,BTA,Bertoua,
BEZ,Beru,KI,BEZ,Beru,
BSV,Besakoa,MG,BSV,Besakoa,
BPY,Besalampy,MG,BPY,Besalampy,
BET,Bethel,US,BET,Bethel,
BET,Bethel,US,JBT,Bethel (City Landing),City Landing
ABE,Bethlehem,US,ABE,Bethlehem (Lehigh Valley Intl),Lehigh Valley Intl
BPA,Bethpage,US,BPA,Bethpage (Grumman),Grumman
BKU,Betioky,MG,BKU,Betioky,
BTX,Betoota,AU,BTX,Betoota,
BTB,Betou,CG,BTB,Betou,
BTT,Bettles,US,BTT,Bettles,
BVZ,Beverley Springs,AU,BVZ,Beverley Springs,
BVY,Beverly,US,BVY,Beverly,
BWP,Bewani,PG,BWP,Bewani,
BZR,Beziers,FR,BZR,Beziers (Beziers Vias),Beziers Vias
BDP,Bhadrapur,NP,BDP,Bhadrapur,
BWA,Bhairawa,NP,BWA,Bhairawa,
BMO,Bhamo,MM,BMO,Bhamo,
BHR,Bharatpur,NP,BHR,Bharatpur,
BUP,Bhatinda,IN,BUP,Bhatinda,
BHU,Bhavnagar,IN,BHU,Bhavnagar,
BHP,Bhojpur,NP,BHP,Bhojpur,
BHO,Bhopal,IN,BHO,Bhopal,
BBI,Bhubaneswar,IN,BBI,Bhubaneswar,
BHJ,Bhuj,IN,BHJ,Bhuj (Rudra Mata),Rudra Mata
BIK,Biak,ID,BIK,Biak (Mokmer),Mokmer
BAA,Bialla,PG,BAA,Bialla,
BPK,Biangabip,PG,BPK,Biangabip,
BIQ,Biarritz,FR,BIQ,Biarritz (Biarritz Parme),Biarritz Parme
BRP,Biaru,PG,BRP,Biaru,
BAW,Biawonque,GA,BAW,Biawonque,
BCZ,Bickerton Island,AU,BCZ,Bickerton Island,
BFE,Bielefeld,DE,BFE,Bielefeld,
GBA,Big Bay,VU,GBA,Big Bay,
YIG,Big Bay Marina,CA,YIG,Big Bay Marina,
YYA,Big Bay Yacht Club,CA,YYA,Big Bay Yacht Club,
RBF,Big Bear,US,RBF,Big Bear (Big Bear City Arpt),Big Bear City Arpt
BBE,Big Bell,AU,BBE,Big Bell,
BIC,Big Creek,US,BIC,Big Creek,
BGK,Big Creek,BZ,BGK,Big Creek,
BIG,Big Delta,US,BIG,Big Delta (Intermediate Field),Intermediate Field
BGQ,Big Lake,US,BGQ,Big Lake,
BMX,Big Mountain,US,BMX,Big Mountain,
BPI,Big Piney,US,BPI,Big Piney (Big Piney-Marbleton),Big Piney-Marbleton
WBR,Big Rapids,US,WBR,Big Rapids,
HCA,Big Spring,US,HCA,Big Spring (Howard County),Howard County
HCA,Big Spring,US,BGS,Big Spring (Webb AFB),Webb AFB
YTL,Big Trout,CA,YTL,Big Trout,
BKB,Bikaner,IN,BKB,Bikaner,
BII,Bikini Atoll,MH,BII,Bikini Atoll (Enyu Airfield),Enyu Airfield
PAB,Bilaspur,IN,PAB,Bilaspur,
BIO,Bilbao,ES,BIO,Bilbao,
BIU,Bildudalur,IS,BIU,Bildudalur,
BIJ,Biliau,PG,BIJ,Biliau,
BIW,Billiluna,AU,BIW,Billiluna,
BIL,Billings,US,BIL,Billings,
BLL,Billund,DK,BLL,Billund,
ZBL,Biloela,AU,ZBL,Biloela,
BIX,Biloxi,US,BIX,Biloxi (Keesler AFB),Keesler AFB
BMU,Bima,ID,BMU,Bima,
BIZ,Bimin,PG,BIZ,Bimin,
BIM,Bimini,BS,BIM,Bimini (International),International
BIM,Bimini,BS,NSB,Bimini (North Sea Plane Base),North Sea Plane Base
BGM,Binghamton,US,BGM,Binghamton,
XBN,Biniguni,PG,XBN,Biniguni,
BTU,Bintulu,MY,BTU,Bintulu,
ZMK,Bintulu,MY,ZMK,Bintulu (Bintulu Port),Bintulu Port
NTI,Bintuni,ID,NTI,Bintuni,
IRO,Birao,CF,IRO,Birao,
BIR,Biratnagar,NP,BIR,Biratnagar,
KBC,Birch Creek,US,KBC,Birch Creek,
BDI,Bird Island,SC,BDI,Bird Island,
BVI,Birdsville,AU,BVI,Birdsville,
XBJ,Birjand,IR,XBJ,Birjand,
BHM,Birmingham,US,BHM,Birmingham,
BHX,Birmingham,GB,BHX,Birmingham (International),International
BKN,Birni Nkoni,NE,BKN,Birni Nkoni,
BSQ,Bisbee,US,BSQ,Bisbee (Municipal),Municipal
BHH,Bisha,SA,BHH,Bisha,
BSM,Bishe-Kola,IR,BSM,Bishe-Kola,
FRU,Bishkek,KG,FRU,Bishkek,
BIY,Bisho,ZA,BIY,Bisho,
BIH,Bishop,US,BIH,Bishop,
BSK,Biskra,DZ,BSK,Biskra,
BPH,Bislig,PH,BPH,Bislig,
BIS,Bismarck,US,BIS,Bismarck,
OXB,Bissau,GW,OXB,Bissau (Osvaldo Vieira),Osvaldo Vieira
BMM,Bitam,GA,BMM,Bitam,
BBJ,Bitburg,DE,BBJ,Bitburg (Bitburg Air Base),Bitburg Air Base
BZP,Bizant,AU,BZP,Bizant,
YBI,Black Tickle,CA,YBI,Black Tickle,
BKQ,Blackall,AU,BKQ,Blackall,
BBS,Blackbush,GB,BBS,Blackbush,
BLK,Blackpool,GB,BLK,Blackpool,
BCB,Blacksburg,US,BCB,Blacksburg (Virginia Tech),Virginia Tech
BKT,Blackstone,US,BKT,Blackstone (AAF),AAF
BLT,Blackwater,AU,BLT,Blackwater,
BWL,Blackwell,US,BWL,Blackwell,
BQS,Blagoveschensk,RU,BQS,Blagoveschensk,
BWS,Blaine,US,BWS,Blaine,
BSI,Blairsville,US,BSI,Blairsville,
BYW,Blakely Island,US,BYW,Blakely Island,
YBX,Blanc Sablon,CA,YBX,Blanc Sablon,
BDG,Blanding,US,BDG,Blanding,
BLZ,Blantyre,MW,BLZ,Blantyre (Chileka),Chileka
BHE,Blenheim,NZ,BHE,Blenheim,
